ADJ	ADJ	909
ADJ	ADV	577
ADJ	ADV-KS	19
ADJ	ART	494
ADJ	CUR	10
ADJ	IN	1
ADJ	KC	2629
ADJ	KS	586
ADJ	N	9020
ADJ	NPROP	916
ADJ	NUM	239
ADJ	PCP	501
ADJ	PDEN	141
ADJ	PREP	5289
ADJ	PREP+ADV	1
ADJ	PREP+ART	4292
ADJ	PREP+PROADJ	114
ADJ	PREP+PRO-KS	13
ADJ	PREP+PROPESS	25
ADJ	PREP+PROSUB	121
ADJ	PROADJ	58
ADJ	PRO-KS	611
ADJ	PROPESS	125
ADJ	PROSUB	36
ADJ	PU	7558
ADJ	PU+FORTE	6079
ADJ	V	2900
ADV	ADJ	2529
ADV	ADV	2443
ADV	ADV-KS	15
ADV	ART	1225
ADV	CUR	34
ADV	IN	1
ADV	KC	232
ADV	KS	409
ADV-KS	ADJ	2
ADV-KS	ADV	33
ADV-KS	ART	258
ADV-KS	KC	1
ADV-KS	KS	1
ADV-KS	N	24
ADV-KS	NPROP	35
ADV-KS	NUM	14
ADV-KS	PDEN	11
ADV-KS	PREP	9
ADV-KS	PREP+ART	6
ADV-KS	PROADJ	13
ADV-KS	PRO-KS	2
ADV-KS	PROPESS	114
ADV-KS	PROSUB	14
ADV-KS	PU	21
ADV-KS	PU+FORTE	3
ADV-KS	V	468
ADV	N	353
ADV	NPROP	115
ADV	NUM	208
ADV	PCP	1251
ADV	PDEN	173
ADV	PREP	2546
ADV	PREP+ADV	1
ADV	PREP+ART	1606
ADV	PREP+PROADJ	40
ADV	PREP+PRO-KS	8
ADV	PREP+PROPESS	19
ADV	PREP+PROSUB	34
ADV	PROADJ	230
ADV	PRO-KS	34
ADV	PROPESS	747
ADV	PROSUB	143
ADV	PU	2657
ADV	PU+FORTE	1213
ADV	V	7918
ART	ADJ	3812
ART	ADV	144
ART	ART	11
ART	CUR	67
ART	KC	1
ART	N	55269
ART	NPROP	6850
ART	NUM	583
ART	PCP	151
ART	PDEN	23
ART	PREP	1
ART	PREP+ART	1
ART	PREP+PROADJ	2
ART	PROADJ	1228
ART	PRO-KS	23
ART	PROPESS	6
ART	PROSUB	269
ART	PU	1011
ART	PU+FORTE	3
ART	V	2
CUR	ADJ	7
CUR	ADV	5
CUR	ART	11
CUR	KC	14
CUR	KS	1
CUR	N	48
CUR	NPROP	17
CUR	NUM	2463
CUR	PCP	4
CUR	PREP	39
CUR	PREP+ART	27
CUR	PREP+PROADJ	1
CUR	PROADJ	3
CUR	PRO-KS	1
CUR	PROPESS	2
CUR	PU	118
CUR	PU+FORTE	91
CUR	V	36
IN	ADV	1
IN	ART	5
IN	IN	34
IN	KS	3
IN	N	7
IN	NPROP	8
IN	NUM	1
IN	PREP	2
IN	PREP+ART	1
IN	PROADJ	2
IN	PU	117
IN	PU+FORTE	101
IN	V	2
KC	ADJ	1169
KC	ADV	1294
KC	ADV-KS	22
KC	ART	2932
KC	CUR	137
KC	IN	6
KC	KC	211
KC	KS	265
KC	N	4470
KC	NPROP	2300
KC	NUM	861
KC	PCP	417
KC	PDEN	334
KC	PREP	1230
KC	PREP+ADV	5
KC	PREP+ART	1274
KC	PREP+PROADJ	23
KC	PREP+PRO-KS	5
KC	PREP+PROPESS	6
KC	PREP+PROSUB	15
KC	PROADJ	570
KC	PRO-KS	164
KC	PROPESS	438
KC	PROSUB	383
KC	PU	1374
KC	PU+FORTE	6
KC	V	3833
KS	ADJ	47
KS	ADV	752
KS	ADV-KS	2
KS	ART	3718
KS	CUR	2
KS	KC	10
KS	KS	1129
KS	N	250
KS	NPROP	341
KS	NUM	103
 KS	PCP	1
KS	PCP	70
KS	PDEN	96
KS	PREP	220
KS	PREP+ADV	1
KS	PREP+ART	161
KS	PREP+PROADJ	14
KS	PREP+PROPESS	4
KS	PREP+PROSUB	2
KS	PROADJ	453
KS	PRO-KS	23
KS	PROPESS	902
KS	PROSUB	359
KS	PU	509
KS	PU+FORTE	3
KS	V	2930
N	ADJ	23748
N	ADV	4164
N	ADV-KS	190
N	ART	1783
N	CUR	45
N	IN	1
N	KC	8587
N	KS	815
N	N	2801
N	NPROP	4888
N	NUM	1926
N	PCP	5481
N	PDEN	634
N	PREP	39087
N	PREP+ADV	4
N	PREP+ART	28094
N	PREP+PROADJ	692
N	PREP+PRO-KS	68
N	PREP+PROPESS	179
N	PREP+PROSUB	173
N	PROADJ	477
N	PRO-KS	3661
NPROP	ADJ	253
NPROP	ADV	941
NPROP	ADV-KS	23
NPROP	ART	832
NPROP	CUR	37
N	PROPESS	737
NPROP	IN	2
NPROP	KC	3628
NPROP	KS	172
NPROP	N	444
NPROP	NPROP	26581
NPROP	NUM	215
NPROP	PCP	191
NPROP	PDEN	230
NPROP	PREP	5654
NPROP	PREP+ADV	3
NPROP	PREP+ART	3762
NPROP	PREP+PROADJ	27
NPROP	PREP+PRO-KS	1
NPROP	PREP+PROPESS	1
NPROP	PREP+PROSUB	5
NPROP	PROADJ	75
NPROP	PRO-KS	217
NPROP	PROPESS	284
NPROP	PROSUB	27
NPROP	PU	24241
NPROP	PU+FORTE	8018
NPROP	V	9067
N	PROSUB	151
N	PU	27106
N	PU+FORTE	21039
NUM	ADJ	246
NUM	ADV	73
NUM	ADV-KS	1
NUM	ART	173
NUM	CUR	187
NUM	IN	1
NUM	KC	590
NUM	KS	13
NUM	N	12245
NUM	NPROP	147
NUM	NUM	1127
NUM	PCP	36
NUM	PDEN	14
NUM	PREP	1495
NUM	PREP+ART	385
NUM	PREP+PROADJ	19
NUM	PREP+PRO-KS	1
NUM	PREP+PROPESS	13
NUM	PREP+PROSUB	2
NUM	PROADJ	35
NUM	PRO-KS	16
NUM	PROPESS	17
NUM	PROSUB	22
NUM	PU	4067
NUM	PU+FORTE	1686
NUM	V	324
N	V	17249
PCP	ADJ	142
PCP	ADV	873
PCP	ADV-KS	11
PCP	ART	833
PCP	CUR	10
PCP	KC	567
PCP	KS	181
PCP	N	666
PCP	NPROP	97
PCP	NUM	174
PCP	PCP	248
PCP	PDEN	112
PCP	PREP	6037
PCP	PREP+ADV	1
PCP	PREP+ART	4809
PCP	PREP+PROADJ	56
PCP	PREP+PRO-KS	2
PCP	PREP+PROPESS	8
PCP	PREP+PROSUB	27
PCP	PROADJ	126
PCP	PRO-KS	45
PCP	PROPESS	23
PCP	PROSUB	52
PCP	PU	2155
PCP	PU+FORTE	1741
PCP	V	552
PDEN	ADJ	83
PDEN	ADV	194
PDEN	ADV-KS	2
PDEN	ART	561
PDEN	CUR	26
PDEN	KC	4
PDEN	KS	159
PDEN	N	275
